compare,timestampA,timestampB,hungarian
96,2013-01-10_10-56-19,2013-01-10_11-04-56,0.8327428677978735
97,2013-01-10_11-04-56,2013-01-16_13-58-54,0.8307979873977254
98,2013-01-16_13-58-54,2013-02-20_13-45-10,0.8270304259875548
99,2013-02-20_13-45-10,2013-03-14_22-27-19,0.8291912174244421
100,2013-03-14_22-27-19,2013-03-14_22-45-15,0.8236503515054979
101,2013-03-14_22-45-15,2013-04-04_00-25-06,0.8353727284785724
102,2013-04-04_00-25-06,2013-05-19_01-09-07,0.7737536329085573
103,2013-05-19_01-09-07,2013-06-14_10-43-41,0.8200067683977359
104,2013-06-14_10-43-41,2013-08-02_14-04-17,0.8218160377358492
105,2013-08-02_14-04-17,2013-11-06_22-21-59,0.8137507222017939
106,2013-11-06_22-21-59,2013-12-20_14-38-23,0.8231643337128562
107,2013-12-20_14-38-23,2014-09-09_13-48-45,0.8223469296011027
108,2014-09-09_13-48-45,2014-11-10_10-08-17,0.8236433519688867
109,2014-11-10_10-08-17,2014-12-12_14-43-55,0.8219759579263716
110,2014-12-12_14-43-55,2014-12-12_16-18-12,0.8135311795642381
111,2014-12-12_16-18-12,2015-02-20_11-30-20,0.8128856022602773
112,2015-02-20_11-30-20,2015-02-20_15-41-13,0.8283946363453648
113,2015-02-20_15-41-13,2015-03-22_14-49-27,0.8291597940720751
114,2015-03-22_14-49-27,2015-03-24_00-11-21,0.8242043216495982
115,2015-03-24_00-11-21,2015-03-25_23-59-45,0.8258889215398161
116,2015-03-25_23-59-45,2015-03-26_00-50-17,0.8230622839791202
117,2015-03-26_00-50-17,2015-10-09_05-34-32,0.6146209956542869
118,2015-10-09_05-34-32,2015-10-12_16-36-26,0.8772540983606557
119,2015-10-12_16-36-26,2015-10-16_19-27-26,0.8660635330929868
120,2015-10-16_19-27-26,2015-10-19_01-37-11,0.8722395339384906
121,2015-10-19_01-37-11,2015-10-22_03-52-27,0.8890283880867687
122,2015-10-22_03-52-27,2015-11-03_18-39-11,0.876377317925289
123,2015-11-03_18-39-11,2015-12-05_21-00-06,0.8685165278151036
124,2015-12-05_21-00-06,2015-12-05_21-10-30,0.8838297872340426
125,2015-12-05_21-10-30,2015-12-05_21-12-19,0.8727986906710314
126,2015-12-05_21-12-19,2015-12-05_21-16-11,0.8825531914893618
127,2015-12-05_21-16-11,2015-12-09_07-53-09,0.8778115501519755
128,2015-12-09_07-53-09,2016-01-01_19-48-17,0.8791922106022358
129,2016-01-01_19-48-17,2016-01-02_16-57-03,0.8722009068712944
130,2016-01-02_16-57-03,2016-01-03_19-22-22,0.8735960934775029
131,2016-01-03_19-22-22,2016-01-06_23-54-29,0.8874821173104436
132,2016-01-06_23-54-29,2016-01-25_23-53-18,0.8862088946834709
133,2016-01-25_23-53-18,2016-03-26_23-33-28,0.5808091624377238
134,2016-03-26_23-33-28,2016-05-18_18-41-24,0.8194199867928688
135,2016-05-18_18-41-24,2016-06-01_19-59-03,0.8196652485445585
136,2016-06-01_19-59-03,2016-06-07_04-14-23,0.8220665797085015
137,2016-06-07_04-14-23,2016-06-19_17-52-51,0.8160664303041617
138,2016-06-19_17-52-51,2016-06-30_03-24-42,0.8191666969114072
139,2016-06-30_03-24-42,2016-08-27_19-23-20,0.8163716426027608
140,2016-08-27_19-23-20,2016-09-26_20-23-29,0.8225418002252447
141,2016-09-26_20-23-29,2016-09-30_08-12-27,0.8223484913313591
142,2016-09-30_08-12-27,2016-09-30_18-43-55,0.8214581607290802
143,2016-09-30_18-43-55,2016-10-16_23-31-56,0.8185059725441262
144,2016-10-16_23-31-56,2016-11-03_20-37-48,0.8233739678909022
145,2016-11-03_20-37-48,2016-11-04_00-03-07,0.8222638954003233
146,2016-11-04_00-03-07,2016-11-27_16-35-32,0.8224573780129334
147,2016-11-27_16-35-32,2016-11-27_22-32-11,0.8193761551068806
148,2016-11-27_22-32-11,2016-11-29_08-38-20,0.8261590145576722
149,2016-11-29_08-38-20,2016-12-14_07-56-05,0.827467386414755
150,2016-12-14_07-56-05,2016-12-20_19-57-05,0.8289975071225082
151,2016-12-20_19-57-05,2016-12-20_20-51-59,0.8309650997150998
152,2016-12-20_20-51-59,2016-12-21_18-50-24,0.82823903074425
153,2016-12-21_18-50-24,2016-12-23_07-53-31,0.8305023621479323
154,2016-12-23_07-53-31,2016-12-29_13-38-09,0.8237425442891485
155,2016-12-29_13-38-09,2016-12-31_06-13-53,0.8279660640518824
156,2016-12-31_06-13-53,2017-01-22_10-06-29,0.8299737929196467
157,2017-01-22_10-06-29,2017-01-24_05-14-44,0.8224000836995188
158,2017-01-24_05-14-44,2017-02-01_17-48-38,0.8218297101449282
159,2017-02-01_17-48-38,2017-03-20_18-10-36,0.8283009708737874
160,2017-03-20_18-10-36,2017-04-17_17-51-12,0.8296177952562388
161,2017-04-17_17-51-12,2017-05-14_10-29-09,0.8268570132227125
162,2017-05-14_10-29-09,2017-06-23_23-46-04,0.8354174061763846
163,2017-06-23_23-46-04,2017-08-20_12-53-17,0.8345096169130504
164,2017-08-20_12-53-17,2017-11-19_09-20-11,0.8325230844493388
165,2017-11-19_09-20-11,2017-12-31_11-12-07,0.8226013575490735
166,2017-12-31_11-12-07,2018-01-02_03-07-47,0.8273789702361131
167,2018-01-02_03-07-47,2018-01-31_18-44-51,0.8360211217354085
168,2018-01-31_18-44-51,2018-03-12_20-11-14,0.836854746623616
169,2018-03-12_20-11-14,2018-04-17_18-15-58,0.8389337323305897
170,2018-04-17_18-15-58,2018-06-10_06-35-18,0.8359885448417225
171,2018-06-10_06-35-18,2018-08-10_16-02-45,0.8399579260942661
172,2018-08-10_16-02-45,2019-11-01_00-39-10,0.8423792627941917
173,2019-11-01_00-39-10,2019-11-08_03-03-43,0.8413718439469505
174,2019-11-08_03-03-43,2020-09-21_13-39-06,0.8416966322545708
175,2020-09-21_13-39-06,2020-10-02_19-10-36,0.8360128129222278
176,2020-10-02_19-10-36,2020-12-24_11-54-53,0.8411067549907619
