csvheader","CompareNumber,TimestampA,TimestampB,ClausesA, ClausesB, Added, Removed, SizeDiff, absSizeDiff, changedTotal
0,2008-06-05_13-46-47,2008-06-07_15-19-18,1928,1930,3,1,2,2,4
1,2008-06-07_15-19-18,2008-06-27_09-08-44,1930,1933,3,0,3,3,3
2,2008-06-27_09-08-44,2008-07-08_02-41-21,1933,1933,0,0,0,0,0
3,2008-07-08_02-41-21,2008-08-27_14-59-15,1933,1932,0,1,-1,1,1
4,2008-08-27_14-59-15,2008-09-09_12-58-57,1932,1932,0,0,0,0,0
5,2008-09-09_12-58-57,2008-09-15_10-24-22,1932,1936,4,0,4,4,4
6,2008-09-15_10-24-22,2008-09-25_09-03-14,1936,1936,0,0,0,0,0
7,2008-09-25_09-03-14,2008-09-25_12-51-24,1936,1937,1,0,1,1,1
8,2008-09-25_12-51-24,2008-10-06_08-55-23,1937,1948,13,2,11,11,15
9,2008-10-06_08-55-23,2008-10-06_09-15-39,1948,1948,0,0,0,0,0
10,2008-10-06_09-15-39,2008-10-06_09-16-43,1948,1948,0,0,0,0,0
11,2008-10-06_09-16-43,2008-10-14_15-16-20,1948,1948,0,0,0,0,0
12,2008-10-14_15-16-20,2008-10-17_14-05-53,1948,1951,3,0,3,3,3
13,2008-10-17_14-05-53,2008-10-27_14-15-26,1951,1951,0,0,0,0,0
14,2008-10-27_14-15-26,2008-10-27_22-02-54,1951,1951,0,0,0,0,0
15,2008-10-27_22-02-54,2008-10-30_08-05-36,1951,1952,2,1,1,1,3
16,2008-10-30_08-05-36,2008-11-11_11-05-57,1952,1952,0,0,0,0,0
17,2008-11-11_11-05-57,2008-11-14_00-35-40,1952,1956,4,0,4,4,4
18,2008-11-14_00-35-40,2008-12-22_19-16-14,1956,1956,0,0,0,0,0
19,2008-12-22_19-16-14,2008-12-22_20-18-56,1956,1956,0,0,0,0,0
20,2008-12-22_20-18-56,2008-12-29_13-55-44,1956,1956,0,0,0,0,0
21,2008-12-29_13-55-44,2008-12-31_00-31-38,1956,1961,6,1,5,5,7
22,2008-12-31_00-31-38,2009-02-05_07-50-54,1961,1966,5,0,5,5,5
23,2009-02-05_07-50-54,2009-02-18_19-47-35,1966,1966,0,0,0,0,0
24,2009-02-18_19-47-35,2009-02-20_14-37-43,1966,1970,5,1,4,4,6
25,2009-02-20_14-37-43,2009-02-24_07-20-53,1970,1972,2,0,2,2,2
26,2009-02-24_07-20-53,2009-02-24_18-42-38,1972,1970,0,2,-2,2,2
27,2009-02-24_18-42-38,2009-03-14_11-30-56,1970,1973,6,3,3,3,9
28,2009-03-14_11-30-56,2009-08-01_01-40-34,1973,1969,0,4,-4,4,4
29,2009-08-01_01-40-34,2009-09-14_16-00-24,1969,1969,0,0,0,0,0
30,2009-09-14_16-00-24,2009-09-16_10-00-56,1969,1971,2,0,2,2,2
31,2009-09-16_10-00-56,2009-09-17_09-29-59,1971,1973,2,0,2,2,2
32,2009-09-17_09-29-59,2009-09-26_09-37-45,1973,1969,1,5,-4,4,6
